;  Created 01-Feb-2016 ECMD Adapted from stx_cfl_skyvec_table.txt 20-Jun-2013 - Shaun Bloomfield (TCD)
;
;  CFL sky X sampling (in arcminutes) from STIX optical axis, nominally 67 samples spaced 2 arcminutes apart
;
-66. -64. -62. -60. -58. -56. -54. -52. -50. -48. -46. -44. -42. -40. -38. -36. -34. -32. -30. -28. -26. -24. -22. -20. -18. -16. -14. -12. -10.  -8.  -6.  -4.  -2.   0.   2.   4.   6.   8.  10.  12.  14.  16.  18.  20.  22.  24.  26.  28.  30.  32.  34.  36.  38.  40.  42.  44.  46.  48.  50.  52.  54.  56.  58.  60.  62.  64.  66.
;
;  CFL sky Y sampling (in arcminutes) from STIX optical axis, nominally 67 samples spaced 2 arcminutes apart
;
-66. -64. -62. -60. -58. -56. -54. -52. -50. -48. -46. -44. -42. -40. -38. -36. -34. -32. -30. -28. -26. -24. -22. -20. -18. -16. -14. -12. -10.  -8.  -6.  -4.  -2.   0.   2.   4.   6.   8.  10.  12.  14.  16.  18.  20.  22.  24.  26.  28.  30.  32.  34.  36.  38.  40.  42.  44.  46.  48.  50.  52.  54.  56.  58.  60.  62.  64.  66.
;
;  CFL [npixels, nvectors] sky vector array, nominally has [12, 4489] entries where nvectors is nsky_x*nsky_y (67x67)
;
0.0092233 0.0000000 0.0000000 0.0169896 0.0292569 0.0000000 0.0000000 0.0507340 0.0720095 0.0771313 0.2173081 0.2348766 
0.0102490 0.0000000 0.0000000 0.0144500 0.0303723 0.0000000 0.0000000 0.0419904 0.0671818 0.0774738 0.2006210 0.2359257 
0.0112791 0.0000000 0.0000000 0.0118829 0.0314846 0.0000000 0.0000000 0.0331546 0.0622851 0.0777872 0.1837085 0.2368869 
0.0084700 0.0021964 0.0000000 0.0084700 0.0234250 0.0075348 0.0000000 0.0234250 0.0557341 0.0781217 0.1650685 0.2379126 
0.0048581 0.0048513 0.0000000 0.0048582 0.0134361 0.0166433 0.0000000 0.0134363 0.0487698 0.0784132 0.1458527 0.2388072 
0.0012182 0.0075204 0.0000000 0.0012183 0.0033694 0.0258011 0.0000000 0.0033694 0.0417215 0.0786469 0.1263964 0.2395277 
0.0000000 0.0090926 0.0000000 0.0000000 0.0000000 0.0295719 0.0000000 0.0000000 0.0359214 0.0788263 0.1080606 0.2400811 
0.0000000 0.0101137 0.0000000 0.0000000 0.0000000 0.0306327 0.0000000 0.0000000 0.0307414 0.0789747 0.0902632 0.2405423 
0.0000000 0.0111349 0.0000000 0.0000000 0.0000000 0.0316865 0.0000000 0.0000000 0.0255329 0.0790962 0.0723712 0.2409206 
0.0000000 0.0098115 0.0013384 0.0000000 0.0000000 0.0271398 0.0045924 0.0000000 0.0193140 0.0792102 0.0534249 0.2412764 
0.0000000 0.0061373 0.0040166 0.0000000 0.0000000 0.0169772 0.0137831 0.0000000 0.0120814 0.0792980 0.0334197 0.2415534 
0.0000000 0.0024532 0.0066964 0.0000000 0.0000000 0.0067864 0.0229801 0.0000000 0.0048292 0.0793334 0.0133591 0.2416706 
0.0000000 0.0000000 0.0090411 0.0000000 0.0000000 0.0000000 0.0301859 0.0000000 0.0000000 0.0795507 0.0000000 0.2416462 
0.0000000 0.0000000 0.0109112 0.0000000 0.0000000 0.0000000 0.0338106 0.0000000 0.0000000 0.0802920 0.0000000 0.2415990 
0.0000000 0.0088800 0.0000000 0.0000000 0.0000000 0.0348426 0.0000000 0.0000000 0.0590732 0.0000000 0.2419550 0.0000000 
0.0000000 0.0091607 0.0000000 0.0000000 0.0000000 0.0329044 0.0000000 0.0000000 0.0599416 0.0000000 0.2419577 0.0000000 
0.0000000 0.0073029 0.0012707 0.0000000 0.0000000 0.0255377 0.0061216 0.0000000 0.0602094 0.0025015 0.2419867 0.0120504 
0.0000000 0.0043814 0.0031803 0.0000000 0.0000000 0.0153210 0.0153196 0.0000000 0.0601960 0.0062605 0.2419199 0.0301568 
0.0000000 0.0014607 0.0050863 0.0000000 0.0000000 0.0051074 0.0244992 0.0000000 0.0601499 0.0100124 0.2417220 0.0482268 
0.0000000 0.0000000 0.0065375 0.0000000 0.0000000 0.0000000 0.0295670 0.0000000 0.0600752 0.0147425 0.2414097 0.0672257 
0.0000000 0.0000000 0.0075329 0.0000000 0.0000000 0.0000000 0.0305231 0.0000000 0.0599772 0.0204446 0.2410033 0.0871327 
0.0000000 0.0000000 0.0085212 0.0000000 0.0000000 0.0000000 0.0314625 0.0000000 0.0598533 0.0261166 0.2404945 0.1069266 
0.0006313 0.0000000 0.0082046 0.0006313 0.0030400 0.0000000 0.0286838 0.0030400 0.0597176 0.0311015 0.2399379 0.1259532 
0.0025199 0.0000000 0.0052959 0.0025199 0.0121339 0.0000000 0.0185140 0.0121338 0.0595755 0.0347482 0.2393564 0.1435636 
0.0043969 0.0000000 0.0023996 0.0043969 0.0211707 0.0000000 0.0083884 0.0211707 0.0593977 0.0383541 0.2386323 0.1609908 
0.0064243 0.0000000 0.0000000 0.0061109 0.0302994 0.0000000 0.0000000 0.0287902 0.0591834 0.0422380 0.2377612 0.1785249 
0.0092542 0.0000000 0.0000000 0.0070726 0.0401561 0.0000000 0.0000000 0.0296527 0.0589277 0.0476806 0.2367247 0.1974095 
0.0120535 0.0000000 0.0000000 0.0080218 0.0499017 0.0000000 0.0000000 0.0304923 0.0586446 0.0530495 0.2355784 0.2160210 
0.0148172 0.0000010 0.0000000 0.0089555 0.0595192 0.0000046 0.0000000 0.0313029 0.0583352 0.0583352 0.2343278 0.2343279 
0.0148212 0.0018521 0.0000000 0.0061285 0.0595335 0.0089160 0.0000000 0.0214209 0.0583511 0.0583511 0.2343841 0.2343842 
0.0148225 0.0037037 0.0000000 0.0032994 0.0595366 0.0178282 0.0000000 0.0115319 0.0583560 0.0583561 0.2343963 0.2343963 
0.0148209 0.0055544 0.0000000 0.0004698 0.0595285 0.0267362 0.0000000 0.0016419 0.0583497 0.0583497 0.2343642 0.2343642 
0.0148165 0.0082189 0.0000000 0.0000000 0.0595092 0.0364503 0.0000000 0.0000000 0.0583324 0.0583325 0.2342882 0.2342882 
0.0148104 0.0110426 0.0000000 0.0000000 0.0594832 0.0463151 0.0000000 0.0000000 0.0583086 0.0583087 0.2341860 0.2341860 
0.0148027 0.0138626 0.0000000 0.0000000 0.0594510 0.0561654 0.0000000 0.0000000 0.0582784 0.0582785 0.2340592 0.2340592 
0.0147997 0.0147997 0.0012335 0.0000000 0.0594378 0.0594378 0.0059366 0.0000000 0.0582667 0.0582668 0.2340073 0.2340073 
0.0147986 0.0147986 0.0030817 0.0000000 0.0594321 0.0594321 0.0148316 0.0000000 0.0582623 0.0582623 0.2339847 0.2339847 
0.0147963 0.0147963 0.0049293 0.0000000 0.0594214 0.0594214 0.0237227 0.0000000 0.0582531 0.0582531 0.2339428 0.2339428 
0.0147924 0.0147924 0.0072641 0.0000000 0.0594047 0.0594047 0.0330960 0.0000000 0.0582377 0.0582378 0.2338771 0.2338771 
0.0147867 0.0147867 0.0100838 0.0000000 0.0593810 0.0593810 0.0429462 0.0000000 0.0582152 0.0582153 0.2337836 0.2337837 
0.0147794 0.0147794 0.0128999 0.0000000 0.0593510 0.0593510 0.0527829 0.0000000 0.0581867 0.0581868 0.2336657 0.2336657 
0.0147737 0.0147737 0.0147737 0.0006158 0.0593274 0.0593274 0.0593274 0.0029635 0.0581641 0.0581642 0.2335726 0.2335726 
0.0147728 0.0147728 0.0147728 0.0024609 0.0593233 0.0593233 0.0593233 0.0118423 0.0581607 0.0581608 0.2335565 0.2335565 
0.0147707 0.0147707 0.0147708 0.0043054 0.0593144 0.0593144 0.0593144 0.0207181 0.0581525 0.0581525 0.2335213 0.2335213 
0.0147673 0.0147673 0.0147673 0.0063113 0.0593002 0.0593002 0.0593002 0.0297511 0.0581390 0.0581390 0.2334655 0.2334656 
0.0147620 0.0147620 0.0147620 0.0091267 0.0592787 0.0592787 0.0592787 0.0395865 0.0581181 0.0581181 0.2333807 0.2333808 
0.0147552 0.0147552 0.0147552 0.0119388 0.0592509 0.0592509 0.0592510 0.0494094 0.0580911 0.0580912 0.2332716 0.2332716 
0.0147467 0.0147467 0.0147467 0.0147467 0.0592171 0.0592171 0.0592171 0.0592171 0.0580579 0.0580580 0.2331382 0.2331382 
0.0129115 0.0147543 0.0147543 0.0147543 0.0503798 0.0592474 0.0592474 0.0592474 0.0580876 0.0580876 0.2332575 0.2332575 
0.0110735 0.0147606 0.0147606 0.0147606 0.0415302 0.0592728 0.0592728 0.0592728 0.0581124 0.0581124 0.2333577 0.2333577 
0.0092331 0.0147656 0.0147656 0.0147656 0.0326702 0.0592934 0.0592934 0.0592934 0.0581323 0.0581324 0.2334389 0.2334390 
0.0065792 0.0147698 0.0147698 0.0147698 0.0229909 0.0593107 0.0593107 0.0593107 0.0581489 0.0581489 0.2335068 0.2335068 
0.0037607 0.0147725 0.0147725 0.0147725 0.0131419 0.0593221 0.0593221 0.0593221 0.0581596 0.0581596 0.2335518 0.2335518 
0.0009411 0.0147737 0.0147737 0.0147737 0.0032887 0.0593273 0.0593273 0.0593273 0.0581641 0.0581641 0.2335723 0.2335723 
0.0000000 0.0135490 0.0147788 0.0147788 0.0000000 0.0534302 0.0593485 0.0593485 0.0581842 0.0581843 0.2336556 0.2336557 
0.0000000 0.0117083 0.0147854 0.0147854 0.0000000 0.0445678 0.0593757 0.0593757 0.0582100 0.0582101 0.2337629 0.2337629 
0.0000000 0.0098653 0.0147908 0.0147908 0.0000000 0.0356943 0.0593981 0.0593981 0.0582313 0.0582313 0.2338510 0.2338510 
0.0000000 0.0075328 0.0147951 0.0147951 0.0000000 0.0263247 0.0594166 0.0594166 0.0582484 0.0582485 0.2339237 0.2339238 
0.0000000 0.0047097 0.0147981 0.0147981 0.0000000 0.0164591 0.0594302 0.0594302 0.0582605 0.0582605 0.2339772 0.2339773 
0.0000000 0.0018851 0.0147997 0.0147997 0.0000000 0.0065883 0.0594375 0.0594375 0.0582664 0.0582664 0.2340061 0.2340061 
0.0000000 0.0000000 0.0141873 0.0148024 0.0000000 0.0000000 0.0564891 0.0594496 0.0582771 0.0582771 0.2340539 0.2340539 
0.0000000 0.0000000 0.0123442 0.0148093 0.0000000 0.0000000 0.0476139 0.0594787 0.0583042 0.0583043 0.2341681 0.2341681 
0.0000000 0.0000000 0.0104986 0.0148149 0.0000000 0.0000000 0.0387270 0.0595028 0.0583262 0.0583263 0.2342631 0.2342632 
0.0003073 0.0000000 0.0084884 0.0148193 0.0014793 0.0000000 0.0296680 0.0595223 0.0583436 0.0583437 0.2343401 0.2343401 
0.0021587 0.0000000 0.0056605 0.0148220 0.0103911 0.0000000 0.0197845 0.0595348 0.0583543 0.0583543 0.2343892 0.2343892 
0.0040098 0.0000000 0.0028310 0.0148218 0.0193028 0.0000000 0.0098951 0.0595361 0.0583535 0.0583536 0.2343941 0.2343941 
0.0058599 0.0000000 0.0000014 0.0148189 0.0282100 0.0000000 0.0000050 0.0595261 0.0583420 0.0583420 0.2343548 0.2343548 
0.0068702 0.0000000 0.0000000 0.0130291 0.0293285 0.0000000 0.0000000 0.0508569 0.0549541 0.0586128 0.2178372 0.2354505 
0.0078864 0.0000000 0.0000000 0.0112173 0.0304417 0.0000000 0.0000000 0.0420851 0.0515128 0.0588630 0.2010770 0.2364646 
0.0089079 0.0000000 0.0000000 0.0093863 0.0315520 0.0000000 0.0000000 0.0332244 0.0480226 0.0590917 0.1840987 0.2373931 
0.0067137 0.0015682 0.0000000 0.0067137 0.0234699 0.0075507 0.0000000 0.0234700 0.0428836 0.0593353 0.1653911 0.2383812 
0.0038500 0.0034629 0.0000000 0.0038500 0.0134594 0.0166748 0.0000000 0.0134594 0.0373523 0.0595472 0.1461158 0.2392423 
0.0009650 0.0053673 0.0000000 0.0009650 0.0033736 0.0258464 0.0000000 0.0033737 0.0317581 0.0597171 0.1266087 0.2399355 
0.0000000 0.0066808 0.0000000 0.0000000 0.0000000 0.0296197 0.0000000 0.0000000 0.0274313 0.0598470 0.1082325 0.2404689 
0.0000000 0.0076985 0.0000000 0.0000000 0.0000000 0.0306802 0.0000000 0.0000000 0.0237364 0.0599549 0.0903996 0.2409136 
0.0000000 0.0087168 0.0000000 0.0000000 0.0000000 0.0317337 0.0000000 0.0000000 0.0200214 0.0600424 0.0724761 0.2412782 
0.0000000 0.0077724 0.0009551 0.0000000 0.0000000 0.0271771 0.0046003 0.0000000 0.0152999 0.0601247 0.0534981 0.2416205 
0.0000000 0.0048613 0.0028656 0.0000000 0.0000000 0.0169989 0.0138037 0.0000000 0.0095695 0.0601876 0.0334626 0.2418866 
0.0000000 0.0019428 0.0047771 0.0000000 0.0000000 0.0067939 0.0230128 0.0000000 0.0038244 0.0602125 0.0133738 0.2419989 
0.0000000 0.0000000 0.0065492 0.0000000 0.0000000 0.0000000 0.0302277 0.0000000 0.0000000 0.0604598 0.0000000 0.2419757 
0.0000000 0.0000000 0.0082142 0.0000000 0.0000000 0.0000000 0.0338579 0.0000000 0.0000000 0.0612961 0.0000000 0.2419320 
0.0000000 0.0061397 0.0000000 0.0000000 0.0000000 0.0348770 0.0000000 0.0000000 0.0397675 0.0000000 0.2421915 0.0000000 
0.0000000 0.0066556 0.0000000 0.0000000 0.0000000 0.0329373 0.0000000 0.0000000 0.0407284 0.0000000 0.2421973 0.0000000 
0.0000000 0.0053797 0.0007582 0.0000000 0.0000000 0.0255647 0.0061260 0.0000000 0.0410220 0.0014925 0.2422261 0.0120591 
0.0000000 0.0032279 0.0018979 0.0000000 0.0000000 0.0153381 0.0153333 0.0000000 0.0410143 0.0037361 0.2421604 0.0301836 
0.0000000 0.0010764 0.0030357 0.0000000 0.0000000 0.0051144 0.0245224 0.0000000 0.0409847 0.0059758 0.2419670 0.0482725 
0.0000000 0.0000000 0.0041056 0.0000000 0.0000000 0.0000000 0.0295978 0.0000000 0.0409364 0.0091998 0.2416632 0.0672930 
0.0000000 0.0000000 0.0051064 0.0000000 0.0000000 0.0000000 0.0305566 0.0000000 0.0408728 0.0134043 0.2412689 0.0872255 
0.0000000 0.0000000 0.0061013 0.0000000 0.0000000 0.0000000 0.0314991 0.0000000 0.0407922 0.0175882 0.2407755 0.1070484 
0.0003768 0.0000000 0.0060460 0.0003768 0.0030425 0.0000000 0.0287208 0.0030424 0.0407035 0.0210935 0.2402346 0.1261063 
0.0015047 0.0000000 0.0039029 0.0015047 0.0121484 0.0000000 0.0185394 0.0121484 0.0406100 0.0232669 0.2396673 0.1437478 
0.0026259 0.0000000 0.0017687 0.0026259 0.0211988 0.0000000 0.0084013 0.0211987 0.0404929 0.0254155 0.2389609 0.1612101 
0.0039041 0.0000000 0.0000000 0.0037170 0.0303428 0.0000000 0.0000000 0.0288325 0.0403515 0.0278610 0.2381115 0.1787855 
0.0059944 0.0000000 0.0000000 0.0046912 0.0402193 0.0000000 0.0000000 0.0297002 0.0401832 0.0318917 0.2371046 0.1977239 
0.0080633 0.0000000 0.0000000 0.0056544 0.0499880 0.0000000 0.0000000 0.0305456 0.0399967 0.0358711 0.2359907 0.2163968 
0.0101073 0.0000004 0.0000000 0.0066042 0.0596328 0.0000036 0.0000000 0.0313638 0.0397927 0.0397927 0.2347750 0.2347750 
0.0101103 0.0011068 0.0000000 0.0045195 0.0596467 0.0089319 0.0000000 0.0214627 0.0398041 0.0398042 0.2348296 0.2348296 
0.0101112 0.0022135 0.0000000 0.0024333 0.0596496 0.0178610 0.0000000 0.0115549 0.0398080 0.0398081 0.2348412 0.2348412 
0.0101104 0.0033198 0.0000000 0.0003466 0.0596416 0.0267861 0.0000000 0.0016460 0.0398045 0.0398045 0.2348097 0.2348097 
0.0101076 0.0052420 0.0000000 0.0000000 0.0596228 0.0365191 0.0000000 0.0000000 0.0397935 0.0397936 0.2347356 0.2347356 
0.0101037 0.0073250 0.0000000 0.0000000 0.0595975 0.0464034 0.0000000 0.0000000 0.0397783 0.0397783 0.2346362 0.2346362 
0.0100988 0.0094053 0.0000000 0.0000000 0.0595662 0.0562735 0.0000000 0.0000000 0.0397589 0.0397589 0.2345128 0.2345129 
0.0100969 0.0100969 0.0007373 0.0000000 0.0595534 0.0595534 0.0059475 0.0000000 0.0397516 0.0397517 0.2344623 0.2344623 
0.0100963 0.0100963 0.0018422 0.0000000 0.0595478 0.0595478 0.0148599 0.0000000 0.0397491 0.0397491 0.2344402 0.2344402 
0.0100948 0.0100948 0.0029467 0.0000000 0.0595374 0.0595374 0.0237686 0.0000000 0.0397433 0.0397434 0.2343992 0.2343992 
0.0100923 0.0100923 0.0045399 0.0000000 0.0595211 0.0595211 0.0331603 0.0000000 0.0397335 0.0397336 0.2343351 0.2343351 
0.0100886 0.0100886 0.0066200 0.0000000 0.0594980 0.0594980 0.0430304 0.0000000 0.0397190 0.0397191 0.2342441 0.2342442 
0.0100839 0.0100839 0.0086975 0.0000000 0.0594688 0.0594688 0.0528872 0.0000000 0.0397003 0.0397004 0.2341294 0.2341294 
0.0100802 0.0100802 0.0100802 0.0003681 0.0594458 0.0594458 0.0594458 0.0029690 0.0396858 0.0396858 0.2340388 0.2340388 
0.0100796 0.0100796 0.0100796 0.0014713 0.0594418 0.0594418 0.0594418 0.0118656 0.0396837 0.0396837 0.2340231 0.2340231 
0.0100783 0.0100783 0.0100783 0.0025741 0.0594331 0.0594331 0.0594331 0.0207593 0.0396783 0.0396783 0.2339886 0.2339886 
0.0100760 0.0100760 0.0100760 0.0038391 0.0594192 0.0594192 0.0594192 0.0298107 0.0396694 0.0396695 0.2339340 0.2339341 
0.0100726 0.0100726 0.0100726 0.0059161 0.0593982 0.0593982 0.0593982 0.0396662 0.0396557 0.0396558 0.2338515 0.2338515 
0.0100681 0.0100681 0.0100681 0.0079907 0.0593713 0.0593713 0.0593713 0.0495097 0.0396379 0.0396379 0.2337453 0.2337453 
0.0100625 0.0100625 0.0100625 0.0100625 0.0593383 0.0593383 0.0593383 0.0593383 0.0396159 0.0396160 0.2336155 0.2336155 
0.0089657 0.0100675 0.0100675 0.0100675 0.0504821 0.0593679 0.0593679 0.0593679 0.0396356 0.0396356 0.2337320 0.2337320 
0.0078671 0.0100716 0.0100716 0.0100716 0.0416141 0.0593927 0.0593927 0.0593927 0.0396520 0.0396521 0.2338298 0.2338298 
0.0067671 0.0100750 0.0100750 0.0100750 0.0327358 0.0594128 0.0594128 0.0594128 0.0396652 0.0396652 0.2339090 0.2339090 
0.0048526 0.0100777 0.0100777 0.0100777 0.0230367 0.0594296 0.0594296 0.0594296 0.0396760 0.0396760 0.2339749 0.2339749 
0.0027737 0.0100794 0.0100795 0.0100795 0.0131678 0.0594407 0.0594407 0.0594407 0.0396829 0.0396830 0.2340186 0.2340187 
0.0006940 0.0100802 0.0100802 0.0100802 0.0032949 0.0594457 0.0594457 0.0594457 0.0396857 0.0396858 0.2340385 0.2340385 
0.0000000 0.0093482 0.0100835 0.0100835 0.0000000 0.0535360 0.0594664 0.0594664 0.0396987 0.0396988 0.2341199 0.2341199 
0.0000000 0.0082482 0.0100878 0.0100878 0.0000000 0.0446554 0.0594930 0.0594930 0.0397157 0.0397158 0.2342245 0.2342246 
0.0000000 0.0071466 0.0100912 0.0100912 0.0000000 0.0357639 0.0595148 0.0595148 0.0397294 0.0397294 0.2343104 0.2343105 
0.0000000 0.0055554 0.0100940 0.0100940 0.0000000 0.0263756 0.0595328 0.0595328 0.0397403 0.0397403 0.2343813 0.2343813 
0.0000000 0.0034733 0.0100960 0.0100960 0.0000000 0.0164906 0.0595460 0.0595460 0.0397479 0.0397480 0.2344332 0.2344332 
0.0000000 0.0013901 0.0100969 0.0100969 0.0000000 0.0066003 0.0595531 0.0595531 0.0397515 0.0397515 0.2344612 0.2344612 
0.0000000 0.0000000 0.0097307 0.0100985 0.0000000 0.0000000 0.0565980 0.0595649 0.0397580 0.0397580 0.2345078 0.2345078 
0.0000000 0.0000000 0.0086294 0.0101030 0.0000000 0.0000000 0.0477051 0.0595933 0.0397753 0.0397754 0.2346193 0.2346193 
0.0000000 0.0000000 0.0075265 0.0101065 0.0000000 0.0000000 0.0388005 0.0596168 0.0397895 0.0397895 0.2347120 0.2347120 
0.0001838 0.0000000 0.0062595 0.0101094 0.0014830 0.0000000 0.0297236 0.0596358 0.0398006 0.0398007 0.2347869 0.2347869 
0.0012903 0.0000000 0.0041740 0.0101109 0.0104117 0.0000000 0.0198211 0.0596479 0.0398069 0.0398070 0.2348345 0.2348345 
0.0023967 0.0000000 0.0020874 0.0101107 0.0193404 0.0000000 0.0099128 0.0596491 0.0398057 0.0398057 0.2348390 0.2348390 
0.0035022 0.0000000 0.0000009 0.0101084 0.0282645 0.0000000 0.0000041 0.0596393 0.0397970 0.0397970 0.2348004 0.2348004 
0.0045024 0.0000000 0.0000000 0.0090433 0.0293809 0.0000000 0.0000000 0.0509466 0.0377898 0.0399763 0.2182235 0.2358703 
0.0055096 0.0000000 0.0000000 0.0079650 0.0304927 0.0000000 0.0000000 0.0421544 0.0357500 0.0401419 0.2014109 0.2368598 
0.0065228 0.0000000 0.0000000 0.0068751 0.0316017 0.0000000 0.0000000 0.0332753 0.0336801 0.0402929 0.1843850 0.2377651 
0.0049480 0.0009368 0.0000000 0.0049480 0.0235024 0.0075628 0.0000000 0.0235025 0.0299665 0.0404528 0.1656270 0.2387247 
0.0028369 0.0020682 0.0000000 0.0028370 0.0134759 0.0166981 0.0000000 0.0134759 0.0258804 0.0405918 0.1463074 0.2395602 
0.0007108 0.0032051 0.0000000 0.0007108 0.0033764 0.0258797 0.0000000 0.0033764 0.0217507 0.0407032 0.1267624 0.2402324 
0.0000000 0.0042595 0.0000000 0.0000000 0.0000000 0.0296547 0.0000000 0.0000000 0.0189057 0.0407882 0.1083568 0.2407513 
0.0000000 0.0052735 0.0000000 0.0000000 0.0000000 0.0307148 0.0000000 0.0000000 0.0167030 0.0408585 0.0904986 0.2411846 
0.0000000 0.0062890 0.0000000 0.0000000 0.0000000 0.0317682 0.0000000 0.0000000 0.0144880 0.0409154 0.0725516 0.2415396 
0.0000000 0.0057253 0.0005703 0.0000000 0.0000000 0.0272035 0.0046067 0.0000000 0.0112703 0.0409687 0.0535502 0.2418717 
0.0000000 0.0035806 0.0017105 0.0000000 0.0000000 0.0170142 0.0138191 0.0000000 0.0070484 0.0410091 0.0334925 0.2421291 
0.0000000 0.0014307 0.0028512 0.0000000 0.0000000 0.0067988 0.0230371 0.0000000 0.0028164 0.0410239 0.0133835 0.2422375 
0.0000000 0.0000000 0.0040488 0.0000000 0.0000000 0.0000000 0.0302582 0.0000000 0.0000000 0.0413003 0.0000000 0.2422156 
0.0000000 0.0000000 0.0055076 0.0000000 0.0000000 0.0000000 0.0338928 0.0000000 0.0000000 0.0422322 0.0000000 0.2421761 
0.0000000 0.0033925 0.0000000 0.0000000 0.0000000 0.0348983 0.0000000 0.0000000 0.0204159 0.0000000 0.2423359 0.0000000 
0.0000000 0.0041439 0.0000000 0.0000000 0.0000000 0.0329578 0.0000000 0.0000000 0.0214689 0.0000000 0.2423459 0.0000000 
0.0000000 0.0034512 0.0002448 0.0000000 0.0000000 0.0255823 0.0061281 0.0000000 0.0217878 0.0004818 0.2423750 0.0120631 
0.0000000 0.0020709 0.0006130 0.0000000 0.0000000 0.0153493 0.0153410 0.0000000 0.0217854 0.0012066 0.2423095 0.0301990 
0.0000000 0.0006908 0.0009808 0.0000000 0.0000000 0.0051193 0.0245361 0.0000000 0.0217718 0.0019306 0.2421181 0.0482995 
0.0000000 0.0000000 0.0016678 0.0000000 0.0000000 0.0000000 0.0296168 0.0000000 0.0217481 0.0036442 0.2418191 0.0673331 
0.0000000 0.0000000 0.0026733 0.0000000 0.0000000 0.0000000 0.0305772 0.0000000 0.0217167 0.0063461 0.2414330 0.0872818 
0.0000000 0.0000000 0.0036741 0.0000000 0.0000000 0.0000000 0.0315218 0.0000000 0.0216762 0.0090360 0.2409498 0.1071228 
0.0001218 0.0000000 0.0038799 0.0001218 0.0030434 0.0000000 0.0287444 0.0030434 0.0216315 0.0110556 0.2404192 0.1262005 
0.0004868 0.0000000 0.0025049 0.0004867 0.0121568 0.0000000 0.0185559 0.0121567 0.0215840 0.0117502 0.2398595 0.1438604 
0.0008497 0.0000000 0.0011354 0.0008497 0.0212153 0.0000000 0.0084100 0.0212151 0.0215240 0.0124347 0.2391624 0.1613434 
0.0013758 0.0000000 0.0000000 0.0013153 0.0303687 0.0000000 0.0000000 0.0288582 0.0214512 0.0134339 0.2383250 0.1789433 
0.0027227 0.0000000 0.0000000 0.0023008 0.0402575 0.0000000 0.0000000 0.0297293 0.0213650 0.0160422 0.2373380 0.1979161 
0.0040567 0.0000000 0.0000000 0.0032765 0.0500409 0.0000000 0.0000000 0.0305785 0.0212690 0.0186201 0.2362460 0.2166286 
0.0053756 0.0000001 0.0000000 0.0042406 0.0597037 0.0000026 0.0000000 0.0314021 0.0211638 0.0211638 0.2350539 0.2350540 
0.0053774 0.0003586 0.0000000 0.0029021 0.0597172 0.0089416 0.0000000 0.0214890 0.0211707 0.0211708 0.2351073 0.2351073 
0.0053781 0.0007173 0.0000000 0.0015626 0.0597200 0.0178812 0.0000000 0.0115696 0.0211738 0.0211738 0.2351183 0.2351183 
0.0053779 0.0010759 0.0000000 0.0002227 0.0597120 0.0268168 0.0000000 0.0016489 0.0211727 0.0211727 0.2350869 0.2350870 
0.0053767 0.0022522 0.0000000 0.0000000 0.0596935 0.0365616 0.0000000 0.0000000 0.0211680 0.0211680 0.2350141 0.2350142 
0.0053749 0.0035904 0.0000000 0.0000000 0.0596687 0.0464581 0.0000000 0.0000000 0.0211609 0.0211609 0.2349165 0.2349165 
0.0053725 0.0049271 0.0000000 0.0000000 0.0596380 0.0563406 0.0000000 0.0000000 0.0211515 0.0211516 0.2347955 0.2347956 
0.0053717 0.0053717 0.0002391 0.0000000 0.0596254 0.0596254 0.0059540 0.0000000 0.0211484 0.0211485 0.2347459 0.2347459 
0.0053716 0.0053716 0.0005974 0.0000000 0.0596199 0.0596199 0.0148773 0.0000000 0.0211478 0.0211479 0.2347240 0.2347241 
0.0053709 0.0053709 0.0009557 0.0000000 0.0596096 0.0596096 0.0237968 0.0000000 0.0211454 0.0211454 0.2346835 0.2346835 
0.0053697 0.0053697 0.0018038 0.0000000 0.0595935 0.0595935 0.0332003 0.0000000 0.0211406 0.0211407 0.2346203 0.2346203 
0.0053679 0.0053679 0.0031402 0.0000000 0.0595708 0.0595708 0.0430825 0.0000000 0.0211335 0.0211336 0.2345309 0.2345309 
0.0053655 0.0053655 0.0044751 0.0000000 0.0595422 0.0595422 0.0529520 0.0000000 0.0211243 0.0211243 0.2344183 0.2344184 
0.0053637 0.0053637 0.0053637 0.0001194 0.0595196 0.0595196 0.0595196 0.0029724 0.0211170 0.0211171 0.2343294 0.2343294 
0.0053635 0.0053635 0.0053635 0.0004773 0.0595157 0.0595157 0.0595157 0.0118801 0.0211162 0.0211162 0.2343139 0.2343139 
0.0053629 0.0053629 0.0053629 0.0008352 0.0595070 0.0595070 0.0595070 0.0207849 0.0211136 0.0211137 0.2342797 0.2342798 
0.0053617 0.0053617 0.0053617 0.0013559 0.0594933 0.0594933 0.0594933 0.0298478 0.0211091 0.0211092 0.2342258 0.2342259 
0.0053600 0.0053600 0.0053600 0.0026903 0.0594727 0.0594727 0.0594727 0.0397158 0.0211022 0.0211022 0.2341447 0.2341447 
0.0053576 0.0053576 0.0053576 0.0040234 0.0594462 0.0594462 0.0594462 0.0495722 0.0210929 0.0210930 0.2340404 0.2340405 
0.0053547 0.0053547 0.0053547 0.0053547 0.0594139 0.0594139 0.0594139 0.0594139 0.0210815 0.0210816 0.2339131 0.2339131 
