energies,det-0,det-1,det-2,det-3,det-4,det-5,det-6,det-7,det-8,det-9,det-10,det-11,det-12,det-13,det-14,det-15,det-16,det-17,det-18,det-19,det-20,det-21,det-22,det-23,det-24,det-25,det-26,det-27,det-28,det-29,det-30,det-31,attenuator
7.771999999999999,0.1572865880165046,0.1572865880165046,0.1572865880165046,0.1572865880165046,0.1572865880165046,0.1572865880165046,0.1572865880165046,0.1572865880165046,0.1572865880165046,0.1572865880165046,0.1293755389080356,0.1293755389080356,0.1293755389080356,0.1572865880165046,0.1572865880165046,0.1572865880165046,0.1293755389080356,0.1293755389080356,0.1293755389080356,0.1572865880165046,0.1572865880165046,0.1572865880165046,0.1572865880165046,0.1572865880165046,0.1572865880165046,0.1572865880165046,0.1572865880165046,0.1572865880165046,0.1572865880165046,0.1572865880165046,0.1572865880165046,0.1572865880165046,7.291431731919044e-05
7.92,0.17333147005848482,0.17333147005848482,0.17333147005848482,0.17333147005848482,0.17333147005848482,0.17333147005848482,0.17333147005848482,0.17333147005848482,0.17333147005848482,0.17333147005848482,0.14412478488306874,0.14412478488306874,0.14412478488306874,0.17333147005848482,0.17333147005848482,0.17333147005848482,0.14412478488306874,0.14412478488306874,0.14412478488306874,0.17333147005848482,0.17333147005848482,0.17333147005848482,0.17333147005848482,0.17333147005848482,0.17333147005848482,0.17333147005848482,0.17333147005848482,0.17333147005848482,0.17333147005848482,0.17333147005848482,0.17333147005848482,0.17333147005848482,0.0001201707053212668
8.068,0.18939257195548725,0.18939257195548725,0.18939257195548725,0.18939257195548725,0.18939257195548725,0.18939257195548725,0.18939257195548725,0.18939257195548725,0.18939257195548725,0.18939257195548725,0.15905540220983022,0.15905540220983022,0.15905540220983022,0.18939257195548725,0.18939257195548725,0.18939257195548725,0.15905540220983022,0.15905540220983022,0.15905540220983022,0.18939257195548725,0.18939257195548725,0.18939257195548725,0.18939257195548725,0.18939257195548725,0.18939257195548725,0.18939257195548725,0.18939257195548725,0.18939257195548725,0.18939257195548725,0.18939257195548725,0.18939257195548725,0.18939257195548725,0.00019185217764172027
8.216,0.205307630680026,0.205307630680026,0.205307630680026,0.205307630680026,0.205307630680026,0.205307630680026,0.205307630680026,0.205307630680026,0.205307630680026,0.205307630680026,0.1740080036147412,0.1740080036147412,0.1740080036147412,0.205307630680026,0.205307630680026,0.205307630680026,0.1740080036147412,0.1740080036147412,0.1740080036147412,0.205307630680026,0.205307630680026,0.205307630680026,0.205307630680026,0.205307630680026,0.205307630680026,0.205307630680026,0.205307630680026,0.205307630680026,0.205307630680026,0.205307630680026,0.205307630680026,0.205307630680026,0.0002975788414733487
8.364,0.22138866407019794,0.22138866407019794,0.22138866407019794,0.22138866407019794,0.22138866407019794,0.22138866407019794,0.22138866407019794,0.22138866407019794,0.22138866407019794,0.22138866407019794,0.18924459219281312,0.18924459219281312,0.18924459219281312,0.22138866407019794,0.22138866407019794,0.22138866407019794,0.18924459219281312,0.18924459219281312,0.18924459219281312,0.22138866407019794,0.22138866407019794,0.22138866407019794,0.22138866407019794,0.22138866407019794,0.22138866407019794,0.22138866407019794,0.22138866407019794,0.22138866407019794,0.22138866407019794,0.22138866407019794,0.22138866407019794,0.22138866407019794,0.000442746670706078
8.512,0.23757506079241508,0.23757506079241508,0.23757506079241508,0.23757506079241508,0.23757506079241508,0.23757506079241508,0.23757506079241508,0.23757506079241508,0.23757506079241508,0.23757506079241508,0.2047017529353081,0.2047017529353081,0.2047017529353081,0.23757506079241508,0.23757506079241508,0.23757506079241508,0.2047017529353081,0.2047017529353081,0.2047017529353081,0.23757506079241508,0.23757506079241508,0.23757506079241508,0.23757506079241508,0.23757506079241508,0.23757506079241508,0.23757506079241508,0.23757506079241508,0.23757506079241508,0.23757506079241508,0.23757506079241508,0.23757506079241508,0.23757506079241508,0.0006489837988564238
8.66,0.25381095123403885,0.25381095123403885,0.25381095123403885,0.25381095123403885,0.25381095123403885,0.25381095123403885,0.25381095123403885,0.25381095123403885,0.25381095123403885,0.25381095123403885,0.2203196973449882,0.2203196973449882,0.2203196973449882,0.25381095123403885,0.25381095123403885,0.25381095123403885,0.2203196973449882,0.2203196973449882,0.2203196973449882,0.25381095123403885,0.25381095123403885,0.25381095123403885,0.25381095123403885,0.25381095123403885,0.25381095123403885,0.25381095123403885,0.25381095123403885,0.25381095123403885,0.25381095123403885,0.25381095123403885,0.25381095123403885,0.25381095123403885,0.0009277477210809623
8.808,0.2700452963856202,0.2700452963856202,0.2700452963856202,0.2700452963856202,0.2700452963856202,0.2700452963856202,0.2700452963856202,0.2700452963856202,0.2700452963856202,0.2700452963856202,0.23604261035927515,0.23604261035927515,0.23604261035927515,0.2700452963856202,0.2700452963856202,0.2700452963856202,0.23604261035927515,0.23604261035927515,0.23604261035927515,0.2700452963856202,0.2700452963856202,0.2700452963856202,0.2700452963856202,0.2700452963856202,0.2700452963856202,0.2700452963856202,0.2700452963856202,0.2700452963856202,0.2700452963856202,0.2700452963856202,0.2700452963856202,0.2700452963856202,0.0012960592139868025
8.956,0.2862318680964927,0.2862318680964927,0.2862318680964927,0.2862318680964927,0.2862318680964927,0.2862318680964927,0.2862318680964927,0.2862318680964927,0.2862318680964927,0.2862318680964927,0.2518188576282871,0.2518188576282871,0.2518188576282871,0.2862318680964927,0.2862318680964927,0.2862318680964927,0.2518188576282871,0.2518188576282871,0.2518188576282871,0.2862318680964927,0.2862318680964927,0.2862318680964927,0.2862318680964927,0.2862318680964927,0.2862318680964927,0.2862318680964927,0.2862318680964927,0.2862318680964927,0.2862318680964927,0.2862318680964927,0.2862318680964927,0.2862318680964927,0.001772619577023096
9.104,0.3023291445898462,0.3023291445898462,0.3023291445898462,0.3023291445898462,0.3023291445898462,0.3023291445898462,0.3023291445898462,0.3023291445898462,0.3023291445898462,0.3023291445898462,0.2676010771099812,0.2676010771099812,0.2676010771099812,0.3023291445898462,0.3023291445898462,0.3023291445898462,0.2676010771099812,0.2676010771099812,0.2676010771099812,0.3023291445898462,0.3023291445898462,0.3023291445898462,0.3023291445898462,0.3023291445898462,0.3023291445898462,0.3023291445898462,0.3023291445898462,0.3023291445898462,0.3023291445898462,0.3023291445898462,0.3023291445898462,0.3023291445898462,0.0012723200208674817
9.251999999999999,0.31830014193122386,0.31830014193122386,0.31830014193122386,0.31830014193122386,0.31830014193122386,0.31830014193122386,0.31830014193122386,0.31830014193122386,0.31830014193122386,0.31830014193122386,0.28334617697291553,0.28334617697291553,0.28334617697291553,0.31830014193122386,0.31830014193122386,0.31830014193122386,0.28334617697291553,0.28334617697291553,0.28334617697291553,0.31830014193122386,0.31830014193122386,0.31830014193122386,0.31830014193122386,0.31830014193122386,0.31830014193122386,0.31830014193122386,0.31830014193122386,0.31830014193122386,0.31830014193122386,0.31830014193122386,0.31830014193122386,0.31830014193122386,0.0017146076638325277
9.399999999999999,0.33411219902206263,0.33411219902206263,0.33411219902206263,0.33411219902206263,0.33411219902206263,0.33411219902206263,0.33411219902206263,0.33411219902206263,0.33411219902206263,0.33411219902206263,0.299015259459558,0.299015259459558,0.299015259459558,0.33411219902206263,0.33411219902206263,0.33411219902206263,0.299015259459558,0.299015259459558,0.299015259459558,0.33411219902206263,0.33411219902206263,0.33411219902206263,0.33411219902206263,0.33411219902206263,0.33411219902206263,0.33411219902206263,0.33411219902206263,0.33411219902206263,0.33411219902206263,0.33411219902206263,0.33411219902206263,0.33411219902206263,0.0022698274642126677
9.548,0.3497367307652253,0.3497367307652253,0.3497367307652253,0.3497367307652253,0.3497367307652253,0.3497367307652253,0.3497367307652253,0.3497367307652253,0.3497367307652253,0.3497367307652253,0.3145734878896334,0.3145734878896334,0.3145734878896334,0.3497367307652253,0.3497367307652253,0.3497367307652253,0.3145734878896334,0.3145734878896334,0.3145734878896334,0.3497367307652253,0.3497367307652253,0.3497367307652253,0.3497367307652253,0.3497367307652253,0.3497367307652253,0.3497367307652253,0.3497367307652253,0.3497367307652253,0.3497367307652253,0.3497367307652253,0.3497367307652253,0.3497367307652253,0.00295566361917609
9.696,0.36514896139535585,0.36514896139535585,0.36514896139535585,0.36514896139535585,0.36514896139535585,0.36514896139535585,0.36514896139535585,0.36514896139535585,0.36514896139535585,0.36514896139535585,0.3299899115331696,0.3299899115331696,0.3299899115331696,0.36514896139535585,0.36514896139535585,0.36514896139535585,0.3299899115331696,0.3299899115331696,0.3299899115331696,0.36514896139535585,0.36514896139535585,0.36514896139535585,0.36514896139535585,0.36514896139535585,0.36514896139535585,0.36514896139535585,0.36514896139535585,0.36514896139535585,0.36514896139535585,0.36514896139535585,0.36514896139535585,0.36514896139535585,0.0004940845196964922
9.844,0.38032764761733134,0.38032764761733134,0.38032764761733134,0.38032764761733134,0.38032764761733134,0.38032764761733134,0.38032764761733134,0.38032764761733134,0.38032764761733134,0.38032764761733134,0.34523726076132016,0.34523726076132016,0.34523726076132016,0.38032764761733134,0.38032764761733134,0.38032764761733134,0.34523726076132016,0.34523726076132016,0.34523726076132016,0.38032764761733134,0.38032764761733134,0.38032764761733134,0.38032764761733134,0.38032764761733134,0.38032764761733134,0.38032764761733134,0.38032764761733134,0.38032764761733134,0.38032764761733134,0.38032764761733134,0.38032764761733134,0.38032764761733134,0.0006714114835825884
9.992,0.39525479915783424,0.39525479915783424,0.39525479915783424,0.39525479915783424,0.39525479915783424,0.39525479915783424,0.39525479915783424,0.39525479915783424,0.39525479915783424,0.39525479915783424,0.3602917227524559,0.3602917227524559,0.3602917227524559,0.39525479915783424,0.39525479915783424,0.39525479915783424,0.3602917227524559,0.3602917227524559,0.3602917227524559,0.39525479915783424,0.39525479915783424,0.39525479915783424,0.39525479915783424,0.39525479915783424,0.39525479915783424,0.39525479915783424,0.39525479915783424,0.39525479915783424,0.39525479915783424,0.39525479915783424,0.39525479915783424,0.39525479915783424,0.0008972230884664552
10.139999999999999,0.4083620571771196,0.4083620571771196,0.4083620571771196,0.4083620571771196,0.4083620571771196,0.4083620571771196,0.4083620571771196,0.4083620571771196,0.4083620571771196,0.4083620571771196,0.37361845840013763,0.37361845840013763,0.37361845840013763,0.4083620571771196,0.4083620571771196,0.4083620571771196,0.37361845840013763,0.37361845840013763,0.37361845840013763,0.4083620571771196,0.4083620571771196,0.4083620571771196,0.4083620571771196,0.4083620571771196,0.4083620571771196,0.4083620571771196,0.4083620571771196,0.4083620571771196,0.4083620571771196,0.4083620571771196,0.4083620571771196,0.4083620571771196,0.001190636390233183
10.288,0.4211266152041963,0.4211266152041963,0.4211266152041963,0.4211266152041963,0.4211266152041963,0.4211266152041963,0.4211266152041963,0.4211266152041963,0.4211266152041963,0.4211266152041963,0.3866422089349998,0.3866422089349998,0.3866422089349998,0.4211266152041963,0.4211266152041963,0.4211266152041963,0.3866422089349998,0.3866422089349998,0.3866422089349998,0.4211266152041963,0.4211266152041963,0.4211266152041963,0.4211266152041963,0.4211266152041963,0.4211266152041963,0.4211266152041963,0.4211266152041963,0.4211266152041963,0.4211266152041963,0.4211266152041963,0.4211266152041963,0.4211266152041963,0.0015567393209076393
10.436,0.4336329094866169,0.4336329094866169,0.4336329094866169,0.4336329094866169,0.4336329094866169,0.4336329094866169,0.4336329094866169,0.4336329094866169,0.4336329094866169,0.4336329094866169,0.399440838632906,0.399440838632906,0.399440838632906,0.4336329094866169,0.4336329094866169,0.4336329094866169,0.399440838632906,0.399440838632906,0.399440838632906,0.4336329094866169,0.4336329094866169,0.4336329094866169,0.4336329094866169,0.4336329094866169,0.4336329094866169,0.4336329094866169,0.4336329094866169,0.4336329094866169,0.4336329094866169,0.4336329094866169,0.4336329094866169,0.4336329094866169,0.0020064880883831917
10.584,0.44587746658150235,0.44587746658150235,0.44587746658150235,0.44587746658150235,0.44587746658150235,0.44587746658150235,0.44587746658150235,0.44587746658150235,0.44587746658150235,0.44587746658150235,0.4120071110257652,0.4120071110257652,0.4120071110257652,0.44587746658150235,0.44587746658150235,0.44587746658150235,0.4120071110257652,0.4120071110257652,0.4120071110257652,0.44587746658150235,0.44587746658150235,0.44587746658150235,0.44587746658150235,0.44587746658150235,0.44587746658150235,0.44587746658150235,0.44587746658150235,0.44587746658150235,0.44587746658150235,0.44587746658150235,0.44587746658150235,0.44587746658150235,0.002551848255750271
10.732,0.45785809620509227,0.45785809620509227,0.45785809620509227,0.45785809620509227,0.45785809620509227,0.45785809620509227,0.45785809620509227,0.45785809620509227,0.45785809620509227,0.45785809620509227,0.4243353388943118,0.4243353388943118,0.4243353388943118,0.45785809620509227,0.45785809620509227,0.45785809620509227,0.4243353388943118,0.4243353388943118,0.4243353388943118,0.45785809620509227,0.45785809620509227,0.45785809620509227,0.45785809620509227,0.45785809620509227,0.45785809620509227,0.45785809620509227,0.45785809620509227,0.45785809620509227,0.45785809620509227,0.45785809620509227,0.45785809620509227,0.45785809620509227,0.0032051731027515793
10.879999999999999,0.46957374224667237,0.46957374224667237,0.46957374224667237,0.46957374224667237,0.46957374224667237,0.46957374224667237,0.46957374224667237,0.46957374224667237,0.46957374224667237,0.46957374224667237,0.4364212275795612,0.4364212275795612,0.4364212275795612,0.46957374224667237,0.46957374224667237,0.46957374224667237,0.4364212275795612,0.4364212275795612,0.4364212275795612,0.46957374224667237,0.46957374224667237,0.46957374224667237,0.46957374224667237,0.46957374224667237,0.46957374224667237,0.46957374224667237,0.46957374224667237,0.46957374224667237,0.46957374224667237,0.46957374224667237,0.46957374224667237,0.46957374224667237,0.003979032943205393
11.027999999999999,0.48102434645039405,0.48102434645039405,0.48102434645039405,0.48102434645039405,0.48102434645039405,0.48102434645039405,0.48102434645039405,0.48102434645039405,0.48102434645039405,0.48102434645039405,0.44826172904697087,0.44826172904697087,0.44826172904697087,0.48102434645039405,0.48102434645039405,0.48102434645039405,0.44826172904697087,0.44826172904697087,0.44826172904697087,0.48102434645039405,0.48102434645039405,0.48102434645039405,0.48102434645039405,0.48102434645039405,0.48102434645039405,0.48102434645039405,0.48102434645039405,0.48102434645039405,0.48102434645039405,0.48102434645039405,0.48102434645039405,0.48102434645039405,0.004886038655322177
11.176,0.49221072419151474,0.49221072419151474,0.49221072419151474,0.49221072419151474,0.49221072419151474,0.49221072419151474,0.49221072419151474,0.49221072419151474,0.49221072419151474,0.49221072419151474,0.4598549066884795,0.4598549066884795,0.4598549066884795,0.49221072419151474,0.49221072419151474,0.49221072419151474,0.4598549066884795,0.4598549066884795,0.4598549066884795,0.49221072419151474,0.49221072419151474,0.49221072419151474,0.49221072419151474,0.49221072419151474,0.49221072419151474,0.49221072419151474,0.49221072419151474,0.49221072419151474,0.49221072419151474,0.49221072419151474,0.49221072419151474,0.49221072419151474,0.00593866487734369
11.324,0.5031344516895673,0.5031344516895673,0.5031344516895673,0.5031344516895673,0.5031344516895673,0.5031344516895673,0.5031344516895673,0.5031344516895673,0.5031344516895673,0.5031344516895673,0.471199810661055,0.471199810661055,0.471199810661055,0.5031344516895673,0.5031344516895673,0.5031344516895673,0.471199810661055,0.471199810661055,0.471199810661055,0.5031344516895673,0.5031344516895673,0.5031344516895673,0.5031344516895673,0.5031344516895673,0.5031344516895673,0.5031344516895673,0.5031344516895673,0.5031344516895673,0.5031344516895673,0.5031344516895673,0.5031344516895673,0.5031344516895673,0.007149077888093214
11.472,0.513797763951225,0.513797763951225,0.513797763951225,0.513797763951225,0.513797763951225,0.513797763951225,0.513797763951225,0.513797763951225,0.513797763951225,0.513797763951225,0.4822963634231201,0.4822963634231201,0.4822963634231201,0.513797763951225,0.513797763951225,0.513797763951225,0.4822963634231201,0.4822963634231201,0.4822963634231201,0.513797763951225,0.513797763951225,0.513797763951225,0.513797763951225,0.513797763951225,0.513797763951225,0.513797763951225,0.513797763951225,0.513797763951225,0.513797763951225,0.513797763951225,0.513797763951225,0.513797763951225,0.008528972584655568
